
---------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |               Rel. |    Aki    | Acc. |           Ei           Ek          |     Lower level     |     Upper level     |   Type|
            Wavelength |               Int. |    s^-1   |      |          (eV)         (eV)         |---------------------|---------------------|       |
             Vac (nm)  |                    |           |      |                                    | Conf.        | Term | Conf.        | Term |       |
            102.6160   |              1000* | 1.6e+08   | D    |    35.016017     -     47.09842    | 3d3.(4P).4p  | 5S*  | 3d3.(4P).4d  | 5P   |       |
            102.6297   |                530 |           |      |    32.286921     -     44.36766    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5P   |       |
            102.6364   |              670bl | 1.3e+09   | D+   |    35.324463     -     47.40440    | 3d3.(2P).4p  | 3D*  | 3d3.(2P).4d  | 3F   |       |
            102.6447   |                160 | 5.e+07    | E    |    33.133598     -     45.21260    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3P   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.7586   |                610 | 5.e+08    | D    |    34.761069     -     46.826701   | 3d3.(2G).4p  | 3F*  | 3d3.(4P).4d  | 3D   |       |
            102.7708   |                610 | 1.8e+08   | D    |    35.016017     -     47.080122   | 3d3.(4P).4p  | 5S*  | 3d3.(4P).4d  | 5P   |       |
            102.7930   |                570 | 1.7e+08   | D    |    35.728155     -     47.78969    | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 3I   |       |
            102.8062   |                400 | 1.2e+09   | D    |    35.038529     -     47.09842    | 3d3.(2P).4p  | 1D*  | 3d3.(4P).4d  | 5P   |       |
            102.8320   |                380 | 6.e+08    | D    |    35.478646     -     47.535646   | 3d3.(2D2).4p | 3F*  | 3d3.(4P).4d  | 3F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.8660   |                730 | 1.1e+08   | D    |    33.133598     -     45.18668    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3G   |       |
            102.8873   |               900* | 2.0e+08   | D    |    35.324463     -     47.375056   | 3d3.(2P).4p  | 3D*  | 3d3.(2G).4d  | 3D   |       |
            102.8873   |               900* | 1.7e+08   | D    |    35.016017     -     47.066564   | 3d3.(4P).4p  | 5S*  | 3d3.(4P).4d  | 5P   |       |
            102.9140   |                170 | 8.e+07    | D    |    36.108075     -     48.15552    | 3d3.(2D2).4p | 1F*  | 3d3.(2D2).4d | 3F   |       |
            102.9628   |                810 | 1.3e+09   | D+   |    35.038529     -     47.080122   | 3d3.(2P).4p  | 1D*  | 3d3.(4P).4d  | 5P   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.9842   |                190 | 4.e+07    | E    |    35.899127     -     47.938409   | 3d3.(2H).4p  | 1G*  | 3d3.(2D2).4d | 3G   |       |
            103.0147   |              1000* | 6.e+07    | D    |    32.230308     -     44.26585    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5H   |       |
            103.0147   |              1000* | 1.2e+09   | D+   |    34.968217     -     47.003692   | 3d3.(2G).4p  | 1G*  | 3d3.(2G).4d  | 3G   |       |
            103.0386   |                490 | 1.7e+09   | C    |    35.728155     -     47.76099    | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 3I   |       |
            103.0792   |                670 | 1.5e+09   | D+   |    35.038529     -     47.066564   | 3d3.(2P).4p  | 1D*  | 3d3.(4P).4d  | 5P   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            103.2504   |                400 | 7.e+07    | D    |    34.818721     -     46.826701   | 3d3.(2G).4p  | 3F*  | 3d3.(4P).4d  | 3D   |       |
            103.2641   |                430 | 1.0e+08   | D    |    32.366323     -     44.37288    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5H   |       |
            103.2976   |                610 | 1.0e+08   | D    |    32.300503     -     44.30314    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5H   |       |
            103.3550   |                270 | 8.e+08    | D    |    34.782472     -     46.77849    | 3d3.(2G).4p  | 3F*  | 3d3.(4P).4d  | 3D   |       |
            103.3734   |                250 | 5.e+07    | D    |    35.944611     -     47.938409   | 3d3.(2D2).4p | 3D*  | 3d3.(2D2).4d | 3G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            103.4063   |             1000bl | 7.e+08    | D    |    34.818721     -     46.80869    | 3d3.(2G).4p  | 3F*  | 3d3.(4P).4d  | 3D   |       |
            103.4454   |                400 | 1.1e+08   | D    |    32.382158     -     44.36766    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5P   |       |
            103.4975   |                810 | 2.5e+08   | D    |    34.968217     -     46.947585   | 3d3.(2G).4p  | 1G*  | 3d3.(2G).4d  | 1H   |       |
            103.5058   |                730 | 8.e+07    | E    |    36.108075     -     48.08643    | 3d3.(2D2).4p | 1F*  | 3d3.(2D2).4d | 3F   |       |
            103.5858   |               1200 | 7.7e+08   | D+   |    35.566422     -     47.535646   | 3d3.(4P).4p  | 3D*  | 3d3.(4P).4d  | 3F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            103.6188   |                610 | 1.0e+07   | E    |    32.300503     -     44.26585    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5H   |       |
            103.7255   |                380 | 6.e+07    | D    |    35.016017     -     46.96913    | 3d3.(4P).4p  | 5S*  | 3d3.(2G).4d  | 3G   |       |
            103.8436   |             1200bl | 6.e+07    | E    |    35.478646     -     47.41803    | 3d3.(2D2).4p | 3F*  | 3d3.(2G).4d  | 3F   |       |
            103.8657   |             1300bl | 1.76e+09  | C+   |    35.852712     -     47.78969    | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 3I   |       |
            103.8846   |               1000 | 1.1e+09   | D+   |    35.034385     -     46.96913    | 3d3.(2G).4p  | 1F*  | 3d3.(2G).4d  | 3G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            103.9083   |               1000 | 9.1e+08   | D+   |    35.071602     -     47.003692   | 3d3.(2G).4p  | 1H*  | 3d3.(2G).4d  | 3G   |       |
            103.9595   |               670* | 1.1e+08   | D    |    35.034385     -     46.96065    | 3d3.(2G).4p  | 1F*  | 3d3.(2G).4d  | 3G   |       |
