
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |      Rel. |    Aki    | Acc. |            Ei           Ek            |                  Lower level                  |                  Upper level                   |Type|
          |              Wavelength |      Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------------------------------|------------------------------------------------|    |
          |               Vac (nm)  |           |           |      |                                       | Conf.                | Term                   | Conf.                | Term                    |    |
Hg II     |             166.2531    |        3u | 1.1e+09   |      |    13.5112682     -     20.9687937    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,1D<2>)         |    |
Hg II     |             166.3850    |        25 | 3.3e+08   |      |    11.8017281     -     19.2533690    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg II     |             166.7090    |        30 | 3.2e+08   |      |    11.8162066     -     19.2533690    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg II     |             167.2537    |     40000 | 3.2e+07   |      |     4.4032520     -     11.8162066    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<2>)*        |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             167.4378    |        10 | 5.2e+07   |      |    10.5183407     -     17.9231321    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             167.5581    |         2 | 2.0e+07   |      |    10.6847690     -     18.0842469    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             167.5809    |      4500 | 1.2e+06   |      |     4.4032520     -     11.8017281    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<2>)*        |    |
Hg III    |             168.140     |         9 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             168.8728    |         5 | 1.0e+07   |      |     9.8821926     -     17.2240546    | 5d9.6s.6p            | (2D<5/2>,3P<0>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             169.5114    |       200 | 2.3e+08   |      |    10.6847690     -     17.9989787    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             170.2612    |        30 | 4.0e+07   |      |    10.6847690     -     17.9667640    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             170.3527    |        20 | 9.0e+07   |      |    13.1689884     -     20.4470659    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.6d            | [(2D<3/2>,1/2)<2>,5/2]  |    |
Hg II     |             170.5433    |       200 | 5.5e+06   |      |     6.2680912     -     13.5380384    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<3/2>,3P<2>)*        |    |
Hg II     |             170.7119    |      1500 | 2.3e+06   |      |     4.4032520     -     11.6660241    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<2>)*        |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             170.8806    |        10 | 2.1e+08   |      |    13.7132031     -     20.9687937    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,1D<2>)         |    |
Hg II     |             171.1738    |       600 | 1.6e+06   |      |     6.2680912     -     13.5112682    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,1P<1>)*        |    |
Hg II     |             171.2874    |        30 | 4.8e+07   |      |    10.6847690     -     17.9231321    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             171.8416    |        12 | 6.0e+07   |      |    12.0383412     -     19.2533690    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg I      |             172.8       |           |           |      |     4.8864944     -     12.064882     | 5d10.6s.6p           | 3P*                    | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             173.1823    |       700 | 1.3e+07   |      |     6.2680912     -     13.4272628    | 5d9.6s2              | 2D                     | 5d10.7p              | 2P*                     |    |
Hg II     |             175.4112    |        30 | 1.8e+07   |      |     9.8821926     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,3P<0>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg III    |             175.975     |        15 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             176.2       |           |           |      |     4.8864944     -     11.9260       | 5d10.6s.6p           | 3P*                    | 5d10.6p2             | 3P                      |    |
Hg I      |             177.520     |         2 |           |      |     4.6673827     -     11.65203      | 5d10.6s.6p           | 3P*                    | 5d10.6p2             | 3P                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             178.7598    |         5 | 1.8e+08   |      |    13.5112682     -     20.4470659    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.6d            | [(2D<3/2>,1/2)<2>,5/2]  |    |
Hg II     |             179.2775    |       20h |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             179.3921    |       500 | 2.6e+06   |      |     6.2680912     -     13.1794455    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<3/2>,3P<2>)*        |    |
Hg II     |             179.8650    |      5000 | 3.1e+08   |      |     9.8821926     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,3P<0>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             179.8934    |       500 | 3.4e+08   |      |    11.2998584     -     18.1919487    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             180.0815    |      1500 | 1.2e+07   |      |     6.2680912     -     13.1529887    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,1P<1>)*        |    |
