
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           828.381  |    40 |           |      |                     |    |
           830.590  |   140 |           |      |                     |    |
                    |       |           |      |                     |    |
           833.244  |    14 |           |      |                     |    |
           837.023  |    50 |           |      |                     |    |
           838.941  |   120 |           |      |                     |    |
           841.400  |    70 |           |      |                     |    |
           845.317  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           846.465  |    50 |           |      |                     |    |
           849.844  |    40 |           |      |                     |    |
           858.421  |    18 |           |      |                     |    |
           873.486  |    10 |           |      |                     |    |
           874.948  |    12 |           |      |                     |    |
                    |       |           |      |                     |    |
           878.623  |    10 |           |      |                     |    |
           880.498  |    16 |           |      |                     |    |
           883.609  |    70 |           |      |                     |    |
           889.952  |    60 |           |      |                     |    |
