
-----------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |      Lower level       |      Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |------------------------|------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.           | Term | Conf.           | Term |    |
             862.924   |   650 | 2.67e+07  | B+   |   10.6899804    -     12.1263781   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2P*  |    |
             865.589   |   500 | 1.07e+07  | B+   |   10.6899804    -     12.1219569   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2P*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             868.028   |   700 | 2.53e+07  | B+   |   10.3358951    -     11.7638459   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             868.340   |   650 | 1.88e+07  | B+   |   10.3300939    -     11.7575314   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             868.615   |   500 | 1.15e+07  | B+   |   10.3259082    -     11.7528944   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             870.325   |   500 | 2.16e+07  | B+   |   10.3259082    -     11.7500911   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             871.170   |   570 | 1.29e+07  | B+   |   10.3300939    -     11.7528944   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             871.883   |   500 | 6.54e+06  | B+   |   10.3358951    -     11.7575314   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             872.889   |   250 | 3.75e+06  | B+   |   10.3300939    -     11.7500911   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             874.736   |   200 | 9.65e+05  | B+   |   10.3358951    -     11.7528944   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4D*  |    |
             938.680   |   500 | 2.13e+07  | B    |   10.6796698    -     12.0001424   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2D*  |    |
             939.279   |   570 | 2.51e+07  | B    |   10.6899804    -     12.0096111   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2D*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             946.068   |   250 | 3.73e+06  | B    |   10.6899804    -     12.0001424   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2D*  |    |
             986.333   |   200 | 1.03e+07  | B    |   11.7638459    -     13.0205224   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).3d | 4D   |    |
            1010.513   |   250 | 2.81e+07  | B    |   11.7500911    -     12.9766977   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).3d | 4F   |    |
            1010.889   |   300 | 3.02e+07  | B    |   11.7528944    -     12.9790447   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).3d | 4F   |    |
            1011.248   |   350 | 3.41e+07  | B    |   11.7575314    -     12.9832465   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).3d | 4F   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
            1011.464   |   400 | 3.90e+07  | B    |   11.7638459    -     12.989299    | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).3d | 4F   |    |
            1053.957   |   250 | 2.54e+07  | B+   |   11.8444765    -     13.0205224   | 2s2.2p2.(3P).3p | 4P*  | 2s2.2p2.(3P).3d | 4D   |    |
