
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             543.15321  |     75 |           |      |     1.5890490    -      3.8710906   | 4p6.5p    | 2P*  | 4p6.8d         | 2D   |       |
             543.18305  |      3 |           |      |     1.5890490    -      3.8709650   | 4p6.5p    | 2P*  | 4p6.8d         | 2D   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             553.44     |        | 3.27e+06  |      |    16.64489      -     18.8845      | 4p5.5s.5p | 4S   | 4p5.5s.(1P).6s | 2P*  |       |
             557.87880  |      6 |           |      |     1.5595910    -      3.7813977   | 4p6.5p    | 2P*  | 4p6.9s         | 2S   |       |
             564.77735  |     40 |           |      |     1.5595910    -      3.7542554   | 4p6.5p    | 2P*  | 4p6.7d         | 2D   |       |
             565.37500  |     20 |           |      |     1.5890490    -      3.7813977   | 4p6.5p    | 2P*  | 4p6.9s         | 2S   |       |
             572.41208  |     60 |           |      |     1.5890490    -      3.7544422   | 4p6.5p    | 2P*  | 4p6.7d         | 2D   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             572.46143  |      3 |           |      |     1.5890490    -      3.7542554   | 4p6.5p    | 2P*  | 4p6.7d         | 2D   |       |
             585.99     |        | 9.71e+06  |      |    16.64489      -     18.7600      | 4p5.5s.5p | 4S   | 4p5.5s.6s      | 4P*  |       |
             607.07547  |     75 |           |      |     1.5595910    -      3.6013460   | 4p6.5p    | 2P*  | 4p6.8s         | 2S   |       |
             611.91     |        | 2.97e+07  |      |    16.64489      -     18.6707      | 4p5.5s.5p | 4S   | 4p5.5s.6s      | 4P*  |       |
             615.96264  |    30c |           |      |     1.5890490    -      3.6013460   | 4p6.5p    | 2P*  | 4p6.8s         | 2S   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             620.63092  |    75c | 2.948e+06 |      |     1.5595910    -      3.5567503   | 4p6.5p    | 2P*  | 4p6.6d         | 2D   |       |
             629.83252  |   120c | 3.712e+06 |      |     1.5890490    -      3.5570309   | 4p6.5p    | 2P*  | 4p6.6d         | 2D   |       |
