
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |         Lower level         |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |-----------------------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.          | Term       | Conf.          | Term       |    |
Bi I      |            982.778    |     40 |           |      |                                    |                |            |                |            |    |
Bi I      |           1010.45     |     20 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |           1013.88     |     15 |           |      |                                    |                |            |                |            |    |
Bi I      |           1030.06     |     20 |           |      |                                    |                |            |                |            |    |
Bi I      |           1053.619    |     20 |           |      |                                    |                |            |                |            |    |
Bi I      |           1107.244    |     50 |           |      |                                    |                |            |                |            |    |
Bi I      |           1155.16     |     15 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |           1171.037    | 1500bl |           |      |    4.0404243    -      5.0988481   | 6p2.(3P<0>).7s | 2[0]       | 6p2.(3P<0>).7p | 2[1]*      |    |
Bi I      |           1199.949    |     40 |           |      |                                    |                |            |                |            |    |
