
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Vac (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
            201.02363   |      16 |           |      |    0.3933365    -     6.5589862   | 5d4.(5D).6s  | 6D   |                     |      |    |
            201.13941   |       2 |           |      |    1.6656123    -     7.8277139   |              |      |                     |      |    |
            201.28758   |       3 |           |      |    2.3644468    -     8.5220117   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            201.3063    |      15 |           |      |    0.5847439    -     6.7417470   | 5d4.(5D).6s  | 6D   |                     |      |    |
            201.37609   |       3 |           |      |    3.0753798    -     9.2302427   |              |      |                     |      |    |
            201.42381   |      19 |           |      |    0.3933365    -     6.5467388   | 5d4.(5D).6s  | 6D   |                     |      |    |
            201.44296   |       9 |           |      |    1.0800603    -     7.2328778   | 5d3.6s2      | 4F   |                     |      |    |
            201.4512    |       9 |           |      |    2.9512828    -     9.1038539   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            201.54793   |       6 |           |      |    1.4011483    -     7.5507642   | 5d3.6s2      | 4F   |                     |      |    |
            201.55788   |       3 |           |      |    1.0800603    -     7.2293694   | 5d3.6s2      | 4F   |                     |      |    |
            201.57791   |      34 |           |      |    2.4105585    -     8.5592566   | 5d4.(3H).6s  | 4H   | 5d3.(2H).6s.(3H).6p | 4I*  |    |
            201.58165   |       3 |           |      |    2.1619039    -     8.3104936   | 5d4.(3H).6s  | 4H   |                     |      |    |
            201.63848   |       5 |           |      |    1.6628684    -     7.8097196   | 5d3.6s2      | 4F   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            201.75343   |       3 |           |      |    2.3644468    -     8.5077941   |              |      |                     |      |    |
            201.78927   |       4 |           |      |    2.4846038    -     8.6268616   |              |      |                     |      |    |
            201.9090    |       5 |           |      |    2.8574295    -     8.9960321   |              |      |                     |      |    |
            201.9207    |       9 |           |      |    2.3545750    -     8.4928535   |              |      |                     |      |    |
            201.95675   |       3 |           |      |    1.8420530    -     7.9792197   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            202.06242   |       3 |           |      |    2.0523211    -     8.1862799   | 5d4.(3H).6s  | 4H   |                     |      |    |
            202.0919    |       9 |           |      |    2.5459151    -     8.6789591   |              |      | 5d3.(2H).6s.(3H).6p | 4H*  |    |
            202.1468    |       5 |           |      |    2.3545750    -     8.4859474   |              |      |                     |      |    |
