
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                501.98       |       |           |      |    33.09558        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                504.94       |       |           |      |    33.17519        -     35.62993        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                507.12       |   270 | 4.1e+07   | D    |    33.05254        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                510.96       |       |           |      |    33.13878        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                514.88381    |     1 | 1.14e+06  | B+   |     2.102297085    -      4.5096297      | 2p6.3p                | 2P*  | 2p6.6s          | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                515.34024    |     2 | 2.27e+06  | B+   |     2.104429110    -      4.5096297      | 2p6.3p                | 2P*  | 2p6.6s          | 2S   |    |
                516.25       |    83 | 1.5e+07   | D    |    33.09558        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                525.64       |     7 | 2.e+06    | D    |    33.13878        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                541.10       |       |           |      |    33.33903        -     35.62993        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                545.19       |       |           |      |    33.29148        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                546.64       |       |           |      |    33.36247        -     35.62993        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                556.99       |       |           |      |    33.33903        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                562.10       |    42 | 1.4e+07   | D    |    33.29148        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                562.85       |       |           |      |    33.36247        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                568.26333    |     5 | 1.01e+07  | A    |     2.102297085    -      4.2835006      | 2p6.3p                | 2P*  | 2p6.4d          | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                568.81934    |     1 | 2.02e+06  | A    |     2.104429110    -      4.2835006      | 2p6.3p                | 2P*  | 2p6.4d          | 2D   |    |
                568.82046    |     9 | 1.21e+07  | A    |     2.104429110    -      4.2834963      | 2p6.3p                | 2P*  | 2p6.4d          | 2D   |    |
                574.42       |    12 | 4.e+06    | D    |    33.33903        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).4s | 4P*  |    |
                588.9950954  | 80000 | 6.16e+07  | AA   |     0.00000000     -      2.104429110    | 2p6.3s                | 2S   | 2p6.3p          | 2P*  |    |
