
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
           551.891   |     90 | 3.8e+06   |      |                                |         |      |                |        |    |
           552.1154  |      9 |           |      |                                |         |      |                |        |    |
           552.3982  |     10 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           552.8359  |     13 |           |      |                                |         |      |                |        |    |
           554.520   |    10l |           |      |                                |         |      |                |        |    |
           554.8325  |     20 |           |      |                                |         |      |                |        |    |
           558.4016  |     30 |           |      |                                |         |      |                |        |    |
           559.8752  |     15 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           559.952   |     30 |           |      |                                |         |      |                |        |    |
           560.5505  |     9c |           |      |                                |         |      |                |        |    |
           561.7711  |     9c |           |      |                                |         |      |                |        |    |
           562.0684  |     40 | 6.0e+05   |      |                                |         |      |                |        |    |
           562.820   |     13 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           563.5710  |     20 |           |      |                                |         |      |                |        |    |
           564.0179  |     40 | 4.9e+05   |      |                                |         |      |                |        |    |
           564.5911  |    150 | 1.43e+06  |      |                                |         |      |                |        |    |
           566.4901  |    130 |           |      |                                |         |      |                |        |    |
           568.8247  |     30 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           569.9242  |     40 | 4.2e+05   |      |                                |         |      |                |        |    |
           570.4306  |     15 |           |      |                                |         |      |                |        |    |
           570.6280  |     25 |           |      |                                |         |      |                |        |    |
           571.5241  |     30 |           |      |                                |         |      |                |        |    |
           571.6533  |      8 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           574.6707  |     23 |           |      |                                |         |      |                |        |    |
           575.5811  |     30 |           |      |                                |         |      |                |        |    |
           576.1614  |    15w |           |      |                                |         |      |                |        |    |
           576.6561  |     25 |           |      |                                |         |      |                |        |    |
           576.7913  |    30c | 2.6e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           577.1931  |     10 |           |      |                                |         |      |                |        |    |
           577.6768  |    130 |           |      |                                |         |      |                |        |    |
           578.0017  |     25 |           |      |                                |         |      |                |        |    |
           578.0706  |     90 | 3.3e+05   |      |                                |         |      |                |        |    |
           581.1104  |    130 | 5.7e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           581.6510  |     25 |           |      |                                |         |      |                |        |    |
           584.3939  |    45c |           |      |                                |         |      |                |        |    |
           584.9678  |     13 | 2.8e+05   |      |                                |         |      |                |        |    |
           586.6610  |     15 |           |      |                                |         |      |                |        |    |
           587.7355  |    240 | 2.3e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           588.2295  |    130 |           |      |                                |         |      |                |        |    |
           590.1911  |     90 |           |      |                                |         |      |                |        |    |
           591.6511  |     30 |           |      |                                |         |      |                |        |    |
           591.8949  |     90 |           |      |                                |         |      |                |        |    |
           592.5897  |     15 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           593.0625  |     15 |           |      |                                |         |      |                |        |    |
           593.1051  |     23 |           |      |                                |         |      |                |        |    |
           593.1679  |     20 |           |      |                                |         |      |                |        |    |
           593.5543  |     18 |           |      |                                |         |      |                |        |    |
           593.9765  |    130 | 1.6e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           594.4024  |    240 | 2.13e+06  |      |                                |         |      |                |        |    |
           595.1779  |     25 |           |      |                                |         |      |                |        |    |
           596.0129  |     18 |           |      |                                |         |      |                |        |    |
           599.7234  |   190c | 2.4e+06   |      |                                |         |      |                |        |    |
           600.9893  |    25w |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           601.5895  |     25 |           |      |                                |         |      |                |        |    |
           602.0720  |    100 | 1.0e+06   |      |                                |         |      |                |        |    |
           604.5390  |    250 | 2.6e+06   |      |                                |         |      |                |        |    |
           604.7247  |    100 | 9.0e+05   |      |                                |         |      |                |        |    |
           605.370   |     25 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           609.0823  |     30 |           |      |                                |         |      |                |        |    |
           609.2065  |     18 |           |      |                                |         |      |                |        |    |
           610.1576  |    100 |           |      |                                |         |      |                |        |    |
           614.0071  |     25 |           |      |                                |         |      |                |        |    |
           614.4561  |     65 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           615.2544  |     30 |           |      |                                |         |      |                |        |    |
           615.4504  |    130 |           |      |                                |         |      |                |        |    |
           615.8841  |     40 |           |      |                                |         |      |                |        |    |
           617.0538  |     15 |           |      |                                |         |      |                |        |    |
           618.9663  |     15 |           |      |                                |         |      |                |        |    |
