
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
             203.0716  |    15 |           |      |    19.4329118    -     25.5363996   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).7d | 2[7/2]*  |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             203.3906  |    50 |           |      |    19.4329118    -     25.5268252   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<1/2>).6d | 2[5/2]*  |    |
             204.0485  |    40 |           |      |    19.4525602    -     25.5268252   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<1/2>).6d | 2[5/2]*  |    |
             204.2226  |   300 |           |      |    19.4525602    -     25.5216424   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).7d | 2[7/2]*  |    |
             205.0379  |    50 |           |      |    17.4334232    -     23.4783811   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<3/2>).6p | 2[1/2]   |    |
             205.2213  |   300 |           |      |    17.7870174    -     23.8265717   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             205.2798  |   500 |           |      |    17.7325088    -     23.7703422   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             205.9600  |     3 |           |      |                                     |                   |         |                   |          |    |
             206.4580  |    10 |           |      |    18.2049206    -     24.208304    | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).6p | 2[3/2]   |    |
             206.5425  |    50 |           |      |                                     |                   |         |                   |          |    |
             206.8920  |  2000 |           |      |    17.7870174    -     23.7778117   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             207.1503  |  1000 |           |      |    17.7870174    -     23.7703422   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             207.3236  |   100 |           |      |    17.8482525    -     23.8265717   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
             207.4225  |    40 |           |      |                                     |                   |         |                   |          |    |
             207.5131  |    50 |           |      |                                     |                   |         |                   |          |    |
             207.5954  | 10000 |           |      |    17.8482525    -     23.8187486   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
