
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag II     |                 156.5376      |    1200 |           |      |    10.56354701      -     18.483918        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 158.741       |     130 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 158.877       |    3700 |           |      |    10.68000896      -     18.483918        | 4d9.(2D<3/2>).5p     | 2[1/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag III    |                 158.928       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 159.427       |    6300 |           |      |    10.71975405      -     18.496232        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag II     |                 160.124       |    7200 | 6.3e+07   | D+   |    10.18799588      -     17.931110        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 160.496       |    3500 |           |      |    10.18799588      -     17.913043        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
Ag II     |                 160.524       |    5000 |           |      |    10.77275084      -     18.496232        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag II     |                 160.788       |    3700 | 5.2e+07   | D+   |    10.77275084      -     18.483918        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag III    |                 161.379       |     100 |           |      |                                            |                      |         |                      |          |    |
