
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              455.2598   |    300 |           |      |    18.61270446    -     21.3353134    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              455.4415   |    100 |           |      |    18.72638063    -     21.447900     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
              455.4561   |     50 |           |      |    18.61270446    -     21.3341323    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              455.4824   |    400 |           |      |    18.72638063    -     21.447662     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
              455.5392   |    300 |           |      |    18.63679075    -     21.3577329    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              455.6698   |     20 |           |      |    18.71137586    -     21.431536     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              456.2449   |     10 |           |      |    18.71137586    -     21.428101     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[3/2]* |    |
              456.5888   |    600 |           |      |    18.63679075    -     21.3514748    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              456.6830   |    400 |           |      |    18.63679075    -     21.3509174    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              456.7139   |    150 |           |      |    18.63679075    -     21.3507317    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              456.7845   |    100 |           |      |    18.63679075    -     21.3503109    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              457.30609  |     50 |           |      |    18.57583520    -     21.2862620    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[5/2]* |    |
              457.3557   |    500 |           |      |    18.57583520    -     21.2859675    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              457.3898   |    300 |           |      |    18.57583520    -     21.2857734    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              457.50620  |   3000 |           |      |    18.57583520    -     21.2850766    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              457.5858   |    200 |           |      |    18.57583520    -     21.2846055    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              458.2035   |   1500 |           |      |    18.57583520    -     21.28095058   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              458.2105   |    150 |           |      |    18.57583520    -     21.28091445   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              458.24521  |   1500 |           |      |    18.55510723    -     21.2599801    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              458.2556   |    150 |           |      |    18.57583520    -     21.28064368   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              458.2980   |     50 |           |      |    18.72638063    -     21.430932     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              458.5876   |    100 |           |      |    18.69335861    -     21.396215     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
              458.6145   |     20 |           |      |    18.69335861    -     21.396055     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              459.3243   |    500 |           |      |    18.63679075    -     21.3353134    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              459.5249   |    500 |           |      |    18.63679075    -     21.3341323    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              460.4095   |    150 |           |      |    18.70407036    -     21.396227     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
              460.4680   |     10 |           |      |    18.70407036    -     21.395878     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              460.4938   |     50 |           |      |    18.69335861    -     21.38502144   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              460.9365   |    300 |           |      |    18.69335861    -     21.3824337    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              460.9910   |   1500 |           |      |    18.69335861    -     21.3821189    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              461.4391   |   1000 |           |      |    18.57583520    -     21.2619855    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              461.6911   |     50 |           |      |    18.71137586    -     21.396055     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              461.7837   |    700 |           |      |    18.57583520    -     21.2599801    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              462.7799   |     20 |           |      |    18.70407036    -     21.3824337    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              462.83113  |   1500 |           |      |    18.70407036    -     21.3821420    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              462.8460   |    300 |           |      |    18.70407036    -     21.3820440    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              463.6125   |    700 |           |      |    18.61270446    -     21.2862620    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[5/2]* |    |
              463.66362  |    700 |           |      |    18.61270446    -     21.2859675    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              463.6974   |    500 |           |      |    18.61270446    -     21.2857734    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              463.9591   |    300 |           |      |    18.61270446    -     21.2842638    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              464.0443   |    700 |           |      |    18.71137586    -     21.3824337    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              464.3182   |     50 |           |      |    18.72638063    -     21.395878     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              464.3931   |     20 |           |      |    18.72638063    -     21.395448     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[1/2]* |    |
              464.4833   |    400 |           |      |    18.61270446    -     21.2812522    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              464.54180  |   3000 |           |      |    18.61270446    -     21.28091445   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              464.5885   |     10 |           |      |    18.61270446    -     21.28064368   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              464.9904   |    700 |           |      |    18.57583520    -     21.24146921   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              465.2101   |    300 |           |      |    18.69335861    -     21.3577329    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              465.3699   |    500 |           |      |    18.69335861    -     21.3568098    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              465.63936  |   3000 |           |      |    18.38162243    -     21.04354339   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              466.11054  |   1500 |           |      |    18.38162243    -     21.04085247   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              466.3092   |    400 |           |      |    18.69335861    -     21.3514551    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              466.3518   |    200 |           |      |    18.69335861    -     21.351212     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              466.6654   |    500 |           |      |    18.72638063    -     21.3824337    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              466.73643  |   1000 |           |      |    18.72638063    -     21.3820440    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              467.0884   |    700 |           |      |    18.70407036    -     21.3577329    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              467.8218   |   3000 |           |      |    18.63679075    -     21.2862934    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[5/2]* |    |
              467.86107  |    500 |           |      |    18.61270446    -     21.2619855    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              467.9135   |   1500 |           |      |    18.63679075    -     21.2857734    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              468.03670  |   1000 |           |      |    18.63679075    -     21.2850766    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              468.1200   |    500 |           |      |    18.63679075    -     21.2846055    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              468.1930   |    200 |           |      |    18.70407036    -     21.3514748    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              468.2146   |    200 |           |      |    18.61270446    -     21.2599801    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              468.2910   |    100 |           |      |    18.70407036    -     21.3509174    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              468.3238   |     50 |           |      |    18.70407036    -     21.3507317    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              468.3764   |    300 |           |      |    18.71137586    -     21.3577329    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              468.7671   |   1000 |           |      |    18.63679075    -     21.28095058   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              468.8191   |     20 |           |      |    18.63679075    -     21.28064368   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              469.1580   |    150 |           |      |    18.69335861    -     21.3353134    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              469.5363   |    200 |           |      |    18.71137586    -     21.351212     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              469.6943   |     50 |           |      |    18.71137586    -     21.3503109    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              470.0469   |     50 |           |      |    18.38162243    -     21.01857788   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              470.25305  |   1500 | 2.1e+05   | D    |    18.38162243    -     21.01742780   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              470.43949  |  15000 |           |      |    18.38162243    -     21.01638236   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              470.88594  |  12000 | 4.2e+06   | D    |    18.38162243    -     21.01388489   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              471.00650  |  10000 |           |      |    18.38162243    -     21.01321127   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              471.04881  |    300 |           |      |    18.72638063    -     21.3577329    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              471.20633  |  15000 |           |      |    18.55510723    -     21.18557986   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              471.21406  |   150* |           |      |    18.72638063    -     21.3568098    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              471.21406  |   150* |           |      |    18.55510723    -     21.18553271   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              471.2800   |    100 |           |      |    18.70407036    -     21.3341323    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              471.43397  |    700 |           |      |    18.55510723    -     21.18430984   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              471.51248  |    300 |           |      |    18.61270446    -     21.24146921   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              471.52580  |    300 |           |      |    18.55510723    -     21.18379948   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[7/2]* |    |
              471.5344   |  15000 |           |      |    18.55510723    -     21.18374919   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              471.76085  |    700 |           |      |    18.61270446    -     21.24008438   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
