
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            233.9548  |    20 |           |      |    32.68137    -     37.97922    | 3p6.3d.4f | 3F*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            234.0140  |    10 |           |      |    32.68326    -     37.97979    | 3p6.3d.4f | 3F*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
            234.0704  |     5 |           |      |    32.75189    -     38.04715    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            235.1934  |     5 |           |      |    32.70981    -     37.97979    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
            235.3639  |     3 |           |      |    32.78166    -     38.04781    | 3p6.3d.4f | 3H*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            235.6369  |    10 |           |      |    32.71971    -     37.97979    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            235.6624  |     5 |           |      |    32.71971    -     37.97922    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
            236.4512  |     1 |           |      |    32.80521    -     38.04715    | 3p6.3d.4f | 3H*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            237.8290  |     1 | 4.1e+07   | D    |    27.65257    -     32.86417    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3D*    |    |
            238.1712  |    10 |           |      |    32.84369    -     38.04781    | 3p6.3d.4f | 1F*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            238.4729  |    10 |           |      |    32.78166    -     37.97922    | 3p6.3d.4f | 3H*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            238.7663  |     3 |           |      |    27.65257    -     32.84369    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 1F*    |    |
            239.5450  |    10 | 7.6e+07   | D    |    26.77534    -     31.94959    | 3p6.3d.4d | 1F   | 3p6.3d.5p           | 1F*    |    |
            240.2855  |     5 |           |      |    32.88949    -     38.04781    | 3p6.3d.4f | 3D*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            241.3256  |    20 |           |      |    32.84369    -     37.97979    | 3p6.3d.4f | 1F*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
            241.3524  |     5 |           |      |    32.84369    -     37.97922    | 3p6.3d.4f | 1F*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            241.6552  |    30 | 1.8e+08   |      |    27.65257    -     32.78166    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3H*    |    |
            242.1317  |    50 | 1.6e+08   | D    |    27.68624    -     32.80521    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3H*    |    |
