
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
Te I      |              208.117     |   340000 |           |      |     1.3090099    -      7.2645356    | 5p4              | 1D   | 5p3.(4S*).5d     | 3D*  |       |
Te I      |              214.281     |  7400000 | 3.12e+08  |      |     0.000000     -      5.7842021    | 5p4              | 3P   | 5p3.(4S*).6s     | 3S*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te I      |              214.725     |   190000 |           |      |     1.3090099    -      7.0812587    | 5p4              | 1D   | 5p3.(2D*).6s     | 1D*  |       |
Te I      |              215.986     |    77000 |           |      |     1.3090099    -      7.0475762    | 5p4              | 1D   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              220.883     |    58000 |           |      |     1.3090099    -      6.9204643    | 5p4              | 1D   | 5p3.(4S*).5d     | 5D*  |       |
Te I      |              225.552     |   130000 |           |      |     1.3090099    -      6.8042612    | 5p4              | 1D   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              225.903     |   970000 | 1.28e+07  |      |     0.000000     -      5.4866725    | 5p4              | 3P   | 5p3.(4S*).6s     | 5S*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te I      |              226.553     |   140000 |           |      |     1.3090099    -      6.7799375    | 5p4              | 1D   | 5p3.(2D*).6s     | 3D*  |       |
Te II     |              237.306     |      900 |           |      |                                      |                  |      |                  |      |       |
Te I      |              238.328     |   930000 | 4.04e+07  |      |     0.5835310    -      5.7842021    | 5p4              | 3P   | 5p3.(4S*).6s     | 3S*  |       |
Te I      |              238.579     |  1200000 | 8.08e+07  |      |     0.5890132    -      5.7842021    | 5p4              | 3P   | 5p3.(4S*).6s     | 3S*  |       |
Te II     |              238.782     |      510 |           |      |    10.362278     -     15.552882     | 5s2.5p2.(3P).6s  | 2P   | 5s2.5p2.(3P).4f  | 2D*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              240.163     |      490 |           |      |                                      |                  |      |                  |      |       |
Te II     |              243.647     |      660 |           |      |                                      |                  |      |                  |      |       |
Te II     |              243.869     |     1400 |           |      |    10.153739     -     15.236122     | 5s2.5p2.(3P).5d  | 2P   | 5s2.5p2.(3P).4f  | 4D*  |       |
Te I      |              253.074     |   190000 | 1.09e+06  |      |     0.5890132    -      5.4866725    | 5p4              | 3P   | 5p3.(4S*).6s     | 5S*  |       |
Te II     |              256.782     |      600 |           |      |                                      |                  |      |                  |      |       |
