
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Vac (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
               294.500    |    40* |            |      |     30.269703      -     [34.478783]    | 1s2.4d         | 2D   | 1s2.6p         | 2P*  |    |
               294.500    |    40* |            |      |     30.269855      -     [34.478783]    | 1s2.4d         | 2D   | 1s2.6p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               295.810    |   135* |            |      |     30.107049      -     [34.297787]    | 1s2.4p         | 2P*  | 1s2.6s         | 2S   |    |
               295.810    |   135* |            |      |     30.107534      -     [34.297787]    | 1s2.4p         | 2P*  | 1s2.6s         | 2S   |    |
               325.98     |     62 |            |      |    227.3737        -     231.17584      | 1s.2s.(3S).4s  | 4S   | 1s.2s.(3S).5p  | 4P*  |    |
               326.95     |     44 |            |      |    225.09412       -     228.88448      | 1s.2p.(3P*).3p | 4D   | 1s.2s.(3S).4f  | 4F*  |    |
               337.038    |    15* |            |      |     33.028318      -     [36.706052]    | 1s2.5d         | 2D   | 1s2.10f        | 2F*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               337.038    |    15* |            |      |     33.028396      -     [36.706052]    | 1s2.5d         | 2D   | 1s2.10f        | 2F*  |    |
               337.40     |    15* |            |      |     33.032164      -     [36.706107]    | 1s2.5f         | 2F*  | 1s2.10g        | 2G   |    |
               337.40     |    15* |            |      |     33.032203      -     [36.706107]    | 1s2.5f         | 2F*  | 1s2.10g        | 2G   |    |
               337.40     |    15* |            |      |     33.032729      -     [36.706120]    | 1s2.5g         | 2G   | 1s2.10h        | 2H*  |    |
               356.717    |     80 | 2.60e+07   | A    |     29.470828      -      32.945545     | 1s2.4s         | 2S   | 1s2.5p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               356.743    |    160 | 2.59e+07   | A    |     29.470828      -      32.945281     | 1s2.4s         | 2S   | 1s2.5p         | 2P*  |    |
               365.559    |    50* |            |      |     33.028318      -     [36.418807]    | 1s2.5d         | 2D   | 1s2.9f         | 2F*  |    |
               365.559    |    50* |            |      |     33.028396      -     [36.418807]    | 1s2.5d         | 2D   | 1s2.9f         | 2F*  |    |
               365.559    |    50* |            |      |     33.028396      -     [36.418807]    | 1s2.5d         | 2D   | 1s2.9f         | 2F*  |    |
               366.01     |    30* |            |      |     33.032164      -     [36.418881]    | 1s2.5f         | 2F*  | 1s2.9g         | 2G   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               366.01     |    30* |            |      |     33.032203      -     [36.418881]    | 1s2.5f         | 2F*  | 1s2.9g         | 2G   |    |
               366.01     |    30* |            |      |     33.032729      -     [36.418901]    | 1s2.5g         | 2G   | 1s2.9h         | 2H*  |    |
