
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Vac (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
               182.1545   |    10 | 1.02e+07  | C    |    25.661217       -     32.467733      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(3P).5p    | 2D*   |    |
               182.4503   |     8 |           |      |    26.3047196      -     33.100213      | 2s2.2p2.(3P).3p    | 4S*   | 2s2.2p2.(3P).6s    | 4P    |    |
               182.7276   |    8* | 1.08e+06  | D    |    25.661217       -     32.446508      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(3P).5p    | 2D*   |    |
               182.7276   |    8* | 9.72e+06  | C    |    25.661346       -     32.446508      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(3P).5p    | 2D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               182.9362   |    12 | 1.85e+07  | D    |    25.2856200      -     32.063100      | 2s2.2p2.(3P).3p    | 2S*   | 2s2.2p2.(3P).5s    | 2P    |    |
               183.0128   |   5bl |           |      |    26.3047196      -     33.07923       | 2s2.2p2.(3P).3p    | 4S*   | 2s2.2p2.(3P).6s    | 4P    |    |
               183.3649   |     6 |           |      |    26.3047196      -     33.06634       | 2s2.2p2.(3P).3p    | 4S*   | 2s2.2p2.(3P).6s    | 4P    |    |
               183.5906   |     9 | 1.83e+07  | D    |    25.2856200      -     32.038912      | 2s2.2p2.(3P).3p    | 2S*   | 2s2.2p2.(3P).5s    | 2P    |    |
               188.2159   |     8 |           |      |    26.379156       -     32.966536      | 2s.2p4             | 2P    | 2s2.2p2.(3P).5f D  | 2[1]* |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               188.2400   |     9 |           |      |    26.358273       -     32.944891      | 2s.2p4             | 2P    | 2s2.2p2.(3P).5f G  | 2[3]* |    |
               188.4350   |     9 |           |      |    26.5610929      -     33.140755      | 2s2.2p2.(3P).3p    | 2P*   | 2s2.2p2.(3P).6s    | 2P    |    |
               188.5246   |     8 |           |      |    26.358273       -     32.934801      | 2s.2p4             | 2P    | 2s2.2p2.(3P).5f D  | 2[3]* |    |
               188.6652   |     6 |           |      |    26.379156       -     32.950818      | 2s.2p4             | 2P    | 2s2.2p2.(3P).5f D  | 2[2]* |    |
               188.9246   |     5 |           |      |    26.5536847      -     33.11631?      | 2s2.2p2.(3P).3p    | 2P*   | 2s2.2p2.(3P).6s    | 2P    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               189.3789   |     8 | 2.99e+06  | D    |    24.265005       -     30.811969      | 2s.2p4             | 2S    | 2s2.2p2.(3P).4p    | 2P*   |    |
               195.7441   |    10 | 1.07e+07  | C    |    25.6495851      -     31.983596      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
               195.8122   |     8 | 2.97e+06  | C    |    25.6313467      -     31.963116      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
               196.0265   |    10 | 1.89e+07  | C    |    25.6382308      -     31.963116      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
               196.2210   |    15 | 4.72e+07  | C    |    25.6650357      -     31.983596      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               196.3793   |    12 | 3.71e+07  | C    |    25.6495851      -     31.963116      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
               196.4269   |    10 | 2.94e+07  | C    |    25.6382308      -     31.950198      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).5s    | 4P    |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Air (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                          |       |           |      |                                         |                    |       |                    |       |    |
               201.6589   |    10 | 8.57e+06  | C    |    25.8373459      -     31.983596      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               202.0340   |    12 | 1.99e+07  | C    |    25.8487455      -     31.983596      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               202.1445   |    10 | 1.18e+07  | C    |    25.8316236      -     31.963116      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               202.2768   |    10 |           |      |    28.358141       -     34.485500?     | 2s2.2p2.(1D).3p    | 2F*   | 2s2.2p2.(1D).5s    | 2D    |    |
               202.3332   |    10 | 3.77e+06  | C    |    25.8373459      -     31.963116      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               202.3740   |  12bl |           |      |    28.361068       -     34.485536      | 2s2.2p2.(1D).3p    | 2F*   | 2s2.2p2.(1D).5s    | 2D    |    |
               202.5694   |     5 | 4.70e+06  | C    |    25.8316236      -     31.950198      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               202.7103   |    10 | 1.27e+07  | C    |    25.8487455      -     31.963116      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               202.7603   |    10 | 2.34e+07  | C    |    25.8373459      -     31.950198      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).5s    | 4P    |    |
               207.22     |  12bl | 3.30e+06  | C+   |    20.579945       -     26.5610929     | 2s.2p4             | 2D    | 2s2.2p2.(3P).3p    | 2P*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               207.2601   |     5 | 3.61e+05  | C+   |    20.580942       -     26.5610929     | 2s.2p4             | 2D    | 2s2.2p2.(3P).3p    | 2P*   |    |
               207.4104   |     8 |           |      |    28.509802       -     34.485536      | 2s2.2p2.(1D).3p    | 2D*   | 2s2.2p2.(1D).5s    | 2D    |    |
               207.5058   |     8 |           |      |    28.512451       -     34.485500?     | 2s2.2p2.(1D).3p    | 2D*   | 2s2.2p2.(1D).5s    | 2D    |    |
               207.5169   |    12 | 3.55e+06  | C+   |    20.580942       -     26.5536847     | 2s.2p4             | 2D    | 2s2.2p2.(3P).3p    | 2P*   |    |
               209.2876   |    10 | 6.69e+06  | C    |    26.2253990      -     32.147622      | 2s2.2p2.(3P).3p    | 2D*   | 2s2.2p2.(1D).4s    | 2D    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               209.9880   |     8 |           |      |    25.6313467      -     31.533843      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).4d    | 4F    |    |
               210.0069   |    7* |           |      |    25.6495851      -     31.551522      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).4d    | 4F    |    |
               210.0069   |    7* |           |      |    25.6382308      -     31.540143      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).4d    | 4F    |    |
